name,Unnamed: 0,instrument_token,exchange_token,tradingsymbol,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
BANKNIFTY,6092,11872002,46375,BANKNIFTY2111427300CE,0.0,2021-01-14,27300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6093,11872258,46376,BANKNIFTY2111427300PE,0.0,2021-01-14,27300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6094,11875586,46389,BANKNIFTY2111427400CE,0.0,2021-01-14,27400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6095,11875842,46390,BANKNIFTY2111427400PE,0.0,2021-01-14,27400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6096,11878914,46402,BANKNIFTY2111427500CE,0.0,2021-01-14,27500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6097,11880450,46408,BANKNIFTY2111427500PE,0.0,2021-01-14,27500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6098,11884546,46424,BANKNIFTY2111427600CE,0.0,2021-01-14,27600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6099,11884802,46425,BANKNIFTY2111427600PE,0.0,2021-01-14,27600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6100,11885826,46429,BANKNIFTY2111427700CE,0.0,2021-01-14,27700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6101,11886082,46430,BANKNIFTY2111427700PE,0.0,2021-01-14,27700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6102,11886338,46431,BANKNIFTY2111427800CE,0.0,2021-01-14,27800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6103,11886850,46433,BANKNIFTY2111427800PE,0.0,2021-01-14,27800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6104,11887362,46435,BANKNIFTY2111427900CE,0.0,2021-01-14,27900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6105,11887618,46436,BANKNIFTY2111427900PE,0.0,2021-01-14,27900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6106,11887874,46437,BANKNIFTY2111428000CE,0.0,2021-01-14,28000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6107,11888130,46438,BANKNIFTY2111428000PE,0.0,2021-01-14,28000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6108,11888386,46439,BANKNIFTY2111428100CE,0.0,2021-01-14,28100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6109,11888642,46440,BANKNIFTY2111428100PE,0.0,2021-01-14,28100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6110,11889154,46442,BANKNIFTY2111428200CE,0.0,2021-01-14,28200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6111,11889410,46443,BANKNIFTY2111428200PE,0.0,2021-01-14,28200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6112,11889666,46444,BANKNIFTY2111428300CE,0.0,2021-01-14,28300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6113,11889922,46445,BANKNIFTY2111428300PE,0.0,2021-01-14,28300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6114,11890946,46449,BANKNIFTY2111428400CE,0.0,2021-01-14,28400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6115,11891202,46450,BANKNIFTY2111428400PE,0.0,2021-01-14,28400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6116,11891458,46451,BANKNIFTY2111428500CE,0.0,2021-01-14,28500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6117,11891714,46452,BANKNIFTY2111428500PE,0.0,2021-01-14,28500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6118,11892226,46454,BANKNIFTY2111428600CE,0.0,2021-01-14,28600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6119,11892482,46455,BANKNIFTY2111428600PE,0.0,2021-01-14,28600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6120,11892738,46456,BANKNIFTY2111428700CE,0.0,2021-01-14,28700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6121,11892994,46457,BANKNIFTY2111428700PE,0.0,2021-01-14,28700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6122,11894274,46462,BANKNIFTY2111428800CE,0.0,2021-01-14,28800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6123,11894786,46464,BANKNIFTY2111428800PE,0.0,2021-01-14,28800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6124,11895042,46465,BANKNIFTY2111428900CE,0.0,2021-01-14,28900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6125,11895554,46467,BANKNIFTY2111428900PE,0.0,2021-01-14,28900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6126,11896322,46470,BANKNIFTY2111429000CE,0.0,2021-01-14,29000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6127,11896578,46471,BANKNIFTY2111429000PE,0.0,2021-01-14,29000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6128,11898882,46480,BANKNIFTY2111429100CE,0.0,2021-01-14,29100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6129,11899394,46482,BANKNIFTY2111429100PE,0.0,2021-01-14,29100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6130,11899650,46483,BANKNIFTY2111429200CE,0.0,2021-01-14,29200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6131,11899906,46484,BANKNIFTY2111429200PE,0.0,2021-01-14,29200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6132,11903490,46498,BANKNIFTY2111429300CE,0.0,2021-01-14,29300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6133,11903746,46499,BANKNIFTY2111429300PE,0.0,2021-01-14,29300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6134,11904002,46500,BANKNIFTY2111429400CE,0.0,2021-01-14,29400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6135,11904258,46501,BANKNIFTY2111429400PE,0.0,2021-01-14,29400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6136,11904514,46502,BANKNIFTY2111429500CE,0.0,2021-01-14,29500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6137,11904770,46503,BANKNIFTY2111429500PE,0.0,2021-01-14,29500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6138,11911938,46531,BANKNIFTY2111429600CE,0.0,2021-01-14,29600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6139,11912194,46532,BANKNIFTY2111429600PE,0.0,2021-01-14,29600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6140,11913474,46537,BANKNIFTY2111429700CE,0.0,2021-01-14,29700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6141,11913986,46539,BANKNIFTY2111429700PE,0.0,2021-01-14,29700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6142,11916546,46549,BANKNIFTY2111429800CE,0.0,2021-01-14,29800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6143,11916802,46550,BANKNIFTY2111429800PE,0.0,2021-01-14,29800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6144,11919106,46559,BANKNIFTY2111429900CE,0.0,2021-01-14,29900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6145,11919362,46560,BANKNIFTY2111429900PE,0.0,2021-01-14,29900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6146,11922434,46572,BANKNIFTY2111430000CE,0.0,2021-01-14,30000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6147,11922690,46573,BANKNIFTY2111430000PE,0.0,2021-01-14,30000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6148,11929602,46600,BANKNIFTY2111430100CE,0.0,2021-01-14,30100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6149,11931394,46607,BANKNIFTY2111430100PE,0.0,2021-01-14,30100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6150,11931650,46608,BANKNIFTY2111430200CE,0.0,2021-01-14,30200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6151,11932418,46611,BANKNIFTY2111430200PE,0.0,2021-01-14,30200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6152,11932674,46612,BANKNIFTY2111430300CE,0.0,2021-01-14,30300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6153,11933442,46615,BANKNIFTY2111430300PE,0.0,2021-01-14,30300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6154,11933698,46616,BANKNIFTY2111430400CE,0.0,2021-01-14,30400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6155,11933954,46617,BANKNIFTY2111430400PE,0.0,2021-01-14,30400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6156,11934210,46618,BANKNIFTY2111430500CE,0.0,2021-01-14,30500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6157,11934466,46619,BANKNIFTY2111430500PE,0.0,2021-01-14,30500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6158,11936258,46626,BANKNIFTY2111430600CE,0.0,2021-01-14,30600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6159,11936514,46627,BANKNIFTY2111430600PE,0.0,2021-01-14,30600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6160,11936770,46628,BANKNIFTY2111430700CE,0.0,2021-01-14,30700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6161,11937026,46629,BANKNIFTY2111430700PE,0.0,2021-01-14,30700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6162,11937794,46632,BANKNIFTY2111430800CE,0.0,2021-01-14,30800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6163,11938050,46633,BANKNIFTY2111430800PE,0.0,2021-01-14,30800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6164,11943938,46656,BANKNIFTY2111430900CE,0.0,2021-01-14,30900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6165,11946498,46666,BANKNIFTY2111430900PE,0.0,2021-01-14,30900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6166,11946754,46667,BANKNIFTY2111431000CE,0.0,2021-01-14,31000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6167,11947010,46668,BANKNIFTY2111431000PE,0.0,2021-01-14,31000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6168,11947522,46670,BANKNIFTY2111431100CE,0.0,2021-01-14,31100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6169,11948034,46672,BANKNIFTY2111431100PE,0.0,2021-01-14,31100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6170,11949058,46676,BANKNIFTY2111431200CE,0.0,2021-01-14,31200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6171,11950338,46681,BANKNIFTY2111431200PE,0.0,2021-01-14,31200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6172,11951106,46684,BANKNIFTY2111431300CE,0.0,2021-01-14,31300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6173,11951362,46685,BANKNIFTY2111431300PE,0.0,2021-01-14,31300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6174,8966146,35024,BANKNIFTY2111431400CE,0.0,2021-01-14,31400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6175,8966402,35025,BANKNIFTY2111431400PE,0.0,2021-01-14,31400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6176,8966658,35026,BANKNIFTY2111431500CE,0.0,2021-01-14,31500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6177,8966914,35027,BANKNIFTY2111431500PE,0.0,2021-01-14,31500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6178,11421186,44614,BANKNIFTY2111431600CE,0.0,2021-01-14,31600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6179,11421442,44615,BANKNIFTY2111431600PE,0.0,2021-01-14,31600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6180,13016322,50845,BANKNIFTY2111431700CE,0.0,2021-01-14,31700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6181,13017346,50849,BANKNIFTY2111431700PE,0.0,2021-01-14,31700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6182,13017602,50850,BANKNIFTY2111431800CE,0.0,2021-01-14,31800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6183,13017858,50851,BANKNIFTY2111431800PE,0.0,2021-01-14,31800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6184,13018114,50852,BANKNIFTY2111431900CE,0.0,2021-01-14,31900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6185,13018370,50853,BANKNIFTY2111431900PE,0.0,2021-01-14,31900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6186,13018626,50854,BANKNIFTY2111432000CE,0.0,2021-01-14,32000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6187,13018882,50855,BANKNIFTY2111432000PE,0.0,2021-01-14,32000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6188,13019138,50856,BANKNIFTY2111432100CE,0.0,2021-01-14,32100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6189,13019394,50857,BANKNIFTY2111432100PE,0.0,2021-01-14,32100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6190,13019906,50859,BANKNIFTY2111432200CE,0.0,2021-01-14,32200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6191,13020418,50861,BANKNIFTY2111432200PE,0.0,2021-01-14,32200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6192,13602818,53136,BANKNIFTY2111432300CE,0.0,2021-01-14,32300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6193,13603074,53137,BANKNIFTY2111432300PE,0.0,2021-01-14,32300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6194,13603842,53140,BANKNIFTY2111432400CE,0.0,2021-01-14,32400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6195,13604098,53141,BANKNIFTY2111432400PE,0.0,2021-01-14,32400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6196,13604354,53142,BANKNIFTY2111432500CE,0.0,2021-01-14,32500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6197,13604610,53143,BANKNIFTY2111432500PE,0.0,2021-01-14,32500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6198,13604866,53144,BANKNIFTY2111432600CE,0.0,2021-01-14,32600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6199,13606146,53149,BANKNIFTY2111432600PE,0.0,2021-01-14,32600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6200,13606402,53150,BANKNIFTY2111432700CE,0.0,2021-01-14,32700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6201,13606658,53151,BANKNIFTY2111432700PE,0.0,2021-01-14,32700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6202,9519362,37185,BANKNIFTY2111432800CE,0.0,2021-01-14,32800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6203,9521666,37194,BANKNIFTY2111432800PE,0.0,2021-01-14,32800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6204,14387970,56203,BANKNIFTY2112125900CE,0.0,2021-01-21,25900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6205,14388738,56206,BANKNIFTY2112125900PE,0.0,2021-01-21,25900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6206,14388994,56207,BANKNIFTY2112126000CE,0.0,2021-01-21,26000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6207,14389250,56208,BANKNIFTY2112126000PE,0.0,2021-01-21,26000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6208,14389506,56209,BANKNIFTY2112126100CE,0.0,2021-01-21,26100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6209,14389762,56210,BANKNIFTY2112126100PE,0.0,2021-01-21,26100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6210,14390018,56211,BANKNIFTY2112126200CE,0.0,2021-01-21,26200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6211,14390274,56212,BANKNIFTY2112126200PE,0.0,2021-01-21,26200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6212,14390530,56213,BANKNIFTY2112126300CE,0.0,2021-01-21,26300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6213,14390786,56214,BANKNIFTY2112126300PE,0.0,2021-01-21,26300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6214,14391042,56215,BANKNIFTY2112126400CE,0.0,2021-01-21,26400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6215,14391298,56216,BANKNIFTY2112126400PE,0.0,2021-01-21,26400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6216,14391554,56217,BANKNIFTY2112126500CE,0.0,2021-01-21,26500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6217,14391810,56218,BANKNIFTY2112126500PE,0.0,2021-01-21,26500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6218,14392066,56219,BANKNIFTY2112126600CE,0.0,2021-01-21,26600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6219,14392322,56220,BANKNIFTY2112126600PE,0.0,2021-01-21,26600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6220,14393346,56224,BANKNIFTY2112126700CE,0.0,2021-01-21,26700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6221,14413314,56302,BANKNIFTY2112126700PE,0.0,2021-01-21,26700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6222,14413570,56303,BANKNIFTY2112126800CE,0.0,2021-01-21,26800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6223,14415874,56312,BANKNIFTY2112126800PE,0.0,2021-01-21,26800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6224,14416130,56313,BANKNIFTY2112126900CE,0.0,2021-01-21,26900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6225,14416386,56314,BANKNIFTY2112126900PE,0.0,2021-01-21,26900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6226,14416642,56315,BANKNIFTY2112127000CE,0.0,2021-01-21,27000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6227,14416898,56316,BANKNIFTY2112127000PE,0.0,2021-01-21,27000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6228,14418434,56322,BANKNIFTY2112127100CE,0.0,2021-01-21,27100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6229,14422274,56337,BANKNIFTY2112127100PE,0.0,2021-01-21,27100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6230,14422530,56338,BANKNIFTY2112127200CE,0.0,2021-01-21,27200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6231,14422786,56339,BANKNIFTY2112127200PE,0.0,2021-01-21,27200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6232,14423042,56340,BANKNIFTY2112127300CE,0.0,2021-01-21,27300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6233,14423298,56341,BANKNIFTY2112127300PE,0.0,2021-01-21,27300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6234,14424066,56344,BANKNIFTY2112127400CE,0.0,2021-01-21,27400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6235,14424578,56346,BANKNIFTY2112127400PE,0.0,2021-01-21,27400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6236,14425090,56348,BANKNIFTY2112127500CE,0.0,2021-01-21,27500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6237,14425858,56351,BANKNIFTY2112127500PE,0.0,2021-01-21,27500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6238,14428162,56360,BANKNIFTY2112127600CE,0.0,2021-01-21,27600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6239,14428418,56361,BANKNIFTY2112127600PE,0.0,2021-01-21,27600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6240,14428674,56362,BANKNIFTY2112127700CE,0.0,2021-01-21,27700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6241,14428930,56363,BANKNIFTY2112127700PE,0.0,2021-01-21,27700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6242,14429186,56364,BANKNIFTY2112127800CE,0.0,2021-01-21,27800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6243,14429442,56365,BANKNIFTY2112127800PE,0.0,2021-01-21,27800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6244,14429698,56366,BANKNIFTY2112127900CE,0.0,2021-01-21,27900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6245,14429954,56367,BANKNIFTY2112127900PE,0.0,2021-01-21,27900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6246,14430210,56368,BANKNIFTY2112128000CE,0.0,2021-01-21,28000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6247,14430466,56369,BANKNIFTY2112128000PE,0.0,2021-01-21,28000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6248,14430722,56370,BANKNIFTY2112128100CE,0.0,2021-01-21,28100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6249,14443778,56421,BANKNIFTY2112128100PE,0.0,2021-01-21,28100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6250,14444034,56422,BANKNIFTY2112128200CE,0.0,2021-01-21,28200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6251,14444290,56423,BANKNIFTY2112128200PE,0.0,2021-01-21,28200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6252,14444546,56424,BANKNIFTY2112128300CE,0.0,2021-01-21,28300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6253,14452482,56455,BANKNIFTY2112128300PE,0.0,2021-01-21,28300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6254,14452738,56456,BANKNIFTY2112128400CE,0.0,2021-01-21,28400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6255,14453250,56458,BANKNIFTY2112128400PE,0.0,2021-01-21,28400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6256,14453506,56459,BANKNIFTY2112128500CE,0.0,2021-01-21,28500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6257,14453762,56460,BANKNIFTY2112128500PE,0.0,2021-01-21,28500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6258,14454018,56461,BANKNIFTY2112128600CE,0.0,2021-01-21,28600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6259,14456834,56472,BANKNIFTY2112128600PE,0.0,2021-01-21,28600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6260,14468354,56517,BANKNIFTY2112128700CE,0.0,2021-01-21,28700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6261,14469122,56520,BANKNIFTY2112128700PE,0.0,2021-01-21,28700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6262,14473730,56538,BANKNIFTY2112128800CE,0.0,2021-01-21,28800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6263,14473986,56539,BANKNIFTY2112128800PE,0.0,2021-01-21,28800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6264,14474242,56540,BANKNIFTY2112128900CE,0.0,2021-01-21,28900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6265,14477826,56554,BANKNIFTY2112128900PE,0.0,2021-01-21,28900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6266,14478082,56555,BANKNIFTY2112129000CE,0.0,2021-01-21,29000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6267,14478338,56556,BANKNIFTY2112129000PE,0.0,2021-01-21,29000.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6268,14478594,56557,BANKNIFTY2112129100CE,0.0,2021-01-21,29100.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6269,14482946,56574,BANKNIFTY2112129100PE,0.0,2021-01-21,29100.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6270,14483714,56577,BANKNIFTY2112129200CE,0.0,2021-01-21,29200.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6271,14483970,56578,BANKNIFTY2112129200PE,0.0,2021-01-21,29200.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6272,14484226,56579,BANKNIFTY2112129300CE,0.0,2021-01-21,29300.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6273,14484482,56580,BANKNIFTY2112129300PE,0.0,2021-01-21,29300.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6274,14484738,56581,BANKNIFTY2112129400CE,0.0,2021-01-21,29400.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6275,14485250,56583,BANKNIFTY2112129400PE,0.0,2021-01-21,29400.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6276,14485506,56584,BANKNIFTY2112129500CE,0.0,2021-01-21,29500.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6277,14485762,56585,BANKNIFTY2112129500PE,0.0,2021-01-21,29500.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6278,14486018,56586,BANKNIFTY2112129600CE,0.0,2021-01-21,29600.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6279,14486274,56587,BANKNIFTY2112129600PE,0.0,2021-01-21,29600.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6280,14486530,56588,BANKNIFTY2112129700CE,0.0,2021-01-21,29700.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6281,14486786,56589,BANKNIFTY2112129700PE,0.0,2021-01-21,29700.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6282,14487042,56590,BANKNIFTY2112129800CE,0.0,2021-01-21,29800.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6283,14487298,56591,BANKNIFTY2112129800PE,0.0,2021-01-21,29800.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6284,14488322,56595,BANKNIFTY2112129900CE,0.0,2021-01-21,29900.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6285,14488578,56596,BANKNIFTY2112129900PE,0.0,2021-01-21,29900.0,0.05,25,PE,NFO-OPT,NFO
BANKNIFTY,6286,14488834,56597,BANKNIFTY2112130000CE,0.0,2021-01-21,30000.0,0.05,25,CE,NFO-OPT,NFO
BANKNIFTY,6287,14489090,56598,BANKNIFTY2112130000PE,0.0,2021-01-21,30000.0,0.05,25,PE,NFO-OPT,NFO
