,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
31746,21783042,85090,TCS20DEC2300PE,TCS,0.0,2020-12-31,2300.0,0.05,300,PE,NFO-OPT,NFO
31747,21783298,85091,TCS20DEC2350CE,TCS,0.0,2020-12-31,2350.0,0.05,300,CE,NFO-OPT,NFO
31748,21783554,85092,TCS20DEC2350PE,TCS,0.0,2020-12-31,2350.0,0.05,300,PE,NFO-OPT,NFO
31749,21783810,85093,TCS20DEC2400CE,TCS,0.0,2020-12-31,2400.0,0.05,300,CE,NFO-OPT,NFO
31750,21784066,85094,TCS20DEC2400PE,TCS,0.0,2020-12-31,2400.0,0.05,300,PE,NFO-OPT,NFO
31751,21784322,85095,TCS20DEC2450CE,TCS,0.0,2020-12-31,2450.0,0.05,300,CE,NFO-OPT,NFO
31752,21784578,85096,TCS20DEC2450PE,TCS,0.0,2020-12-31,2450.0,0.05,300,PE,NFO-OPT,NFO
31753,21784834,85097,TCS20DEC2500CE,TCS,0.0,2020-12-31,2500.0,0.05,300,CE,NFO-OPT,NFO
31754,21785090,85098,TCS20DEC2500PE,TCS,0.0,2020-12-31,2500.0,0.05,300,PE,NFO-OPT,NFO
31755,21785346,85099,TCS20DEC2550CE,TCS,0.0,2020-12-31,2550.0,0.05,300,CE,NFO-OPT,NFO
31756,21785602,85100,TCS20DEC2550PE,TCS,0.0,2020-12-31,2550.0,0.05,300,PE,NFO-OPT,NFO
31757,21785858,85101,TCS20DEC2600CE,TCS,0.0,2020-12-31,2600.0,0.05,300,CE,NFO-OPT,NFO
31758,21786114,85102,TCS20DEC2600PE,TCS,0.0,2020-12-31,2600.0,0.05,300,PE,NFO-OPT,NFO
31759,21786370,85103,TCS20DEC2650CE,TCS,0.0,2020-12-31,2650.0,0.05,300,CE,NFO-OPT,NFO
31760,21786626,85104,TCS20DEC2650PE,TCS,0.0,2020-12-31,2650.0,0.05,300,PE,NFO-OPT,NFO
31761,21786882,85105,TCS20DEC2700CE,TCS,0.0,2020-12-31,2700.0,0.05,300,CE,NFO-OPT,NFO
31762,21787138,85106,TCS20DEC2700PE,TCS,0.0,2020-12-31,2700.0,0.05,300,PE,NFO-OPT,NFO
31763,21787394,85107,TCS20DEC2750CE,TCS,0.0,2020-12-31,2750.0,0.05,300,CE,NFO-OPT,NFO
31764,21787650,85108,TCS20DEC2750PE,TCS,0.0,2020-12-31,2750.0,0.05,300,PE,NFO-OPT,NFO
31765,21787906,85109,TCS20DEC2800CE,TCS,0.0,2020-12-31,2800.0,0.05,300,CE,NFO-OPT,NFO
31766,21788162,85110,TCS20DEC2800PE,TCS,0.0,2020-12-31,2800.0,0.05,300,PE,NFO-OPT,NFO
31767,21788418,85111,TCS20DEC2850CE,TCS,0.0,2020-12-31,2850.0,0.05,300,CE,NFO-OPT,NFO
31768,21788674,85112,TCS20DEC2850PE,TCS,0.0,2020-12-31,2850.0,0.05,300,PE,NFO-OPT,NFO
31769,21788930,85113,TCS20DEC2900CE,TCS,0.0,2020-12-31,2900.0,0.05,300,CE,NFO-OPT,NFO
31770,21789186,85114,TCS20DEC2900PE,TCS,0.0,2020-12-31,2900.0,0.05,300,PE,NFO-OPT,NFO
31771,21789442,85115,TCS20DEC2950CE,TCS,0.0,2020-12-31,2950.0,0.05,300,CE,NFO-OPT,NFO
31772,21789698,85116,TCS20DEC2950PE,TCS,0.0,2020-12-31,2950.0,0.05,300,PE,NFO-OPT,NFO
31773,21789954,85117,TCS20DEC3000CE,TCS,0.0,2020-12-31,3000.0,0.05,300,CE,NFO-OPT,NFO
31774,21790210,85118,TCS20DEC3000PE,TCS,0.0,2020-12-31,3000.0,0.05,300,PE,NFO-OPT,NFO
31775,21790466,85119,TCS20DEC3050CE,TCS,0.0,2020-12-31,3050.0,0.05,300,CE,NFO-OPT,NFO
31776,21790722,85120,TCS20DEC3050PE,TCS,0.0,2020-12-31,3050.0,0.05,300,PE,NFO-OPT,NFO
31777,21790978,85121,TCS20DEC3100CE,TCS,0.0,2020-12-31,3100.0,0.05,300,CE,NFO-OPT,NFO
31778,21791234,85122,TCS20DEC3100PE,TCS,0.0,2020-12-31,3100.0,0.05,300,PE,NFO-OPT,NFO
31779,21791490,85123,TCS20DEC3150CE,TCS,0.0,2020-12-31,3150.0,0.05,300,CE,NFO-OPT,NFO
31780,21791746,85124,TCS20DEC3150PE,TCS,0.0,2020-12-31,3150.0,0.05,300,PE,NFO-OPT,NFO
31781,21792002,85125,TCS20DEC3200CE,TCS,0.0,2020-12-31,3200.0,0.05,300,CE,NFO-OPT,NFO
31782,21792258,85126,TCS20DEC3200PE,TCS,0.0,2020-12-31,3200.0,0.05,300,PE,NFO-OPT,NFO
31783,21792514,85127,TCS20DEC3250CE,TCS,0.0,2020-12-31,3250.0,0.05,300,CE,NFO-OPT,NFO
31784,21792770,85128,TCS20DEC3250PE,TCS,0.0,2020-12-31,3250.0,0.05,300,PE,NFO-OPT,NFO
31785,21793026,85129,TCS20DEC3300CE,TCS,0.0,2020-12-31,3300.0,0.05,300,CE,NFO-OPT,NFO
31786,21793282,85130,TCS20DEC3300PE,TCS,0.0,2020-12-31,3300.0,0.05,300,PE,NFO-OPT,NFO
31787,21793538,85131,TCS20DEC3350CE,TCS,0.0,2020-12-31,3350.0,0.05,300,CE,NFO-OPT,NFO
31788,21793794,85132,TCS20DEC3350PE,TCS,0.0,2020-12-31,3350.0,0.05,300,PE,NFO-OPT,NFO
31789,22924546,89549,TCS21JAN1800CE,TCS,0.0,2021-01-28,1800.0,0.05,300,CE,NFO-OPT,NFO
31790,22924802,89550,TCS21JAN1800PE,TCS,0.0,2021-01-28,1800.0,0.05,300,PE,NFO-OPT,NFO
31791,22925058,89551,TCS21JAN1850CE,TCS,0.0,2021-01-28,1850.0,0.05,300,CE,NFO-OPT,NFO
31792,22925314,89552,TCS21JAN1850PE,TCS,0.0,2021-01-28,1850.0,0.05,300,PE,NFO-OPT,NFO
31793,22925570,89553,TCS21JAN1900CE,TCS,0.0,2021-01-28,1900.0,0.05,300,CE,NFO-OPT,NFO
31794,22925826,89554,TCS21JAN1900PE,TCS,0.0,2021-01-28,1900.0,0.05,300,PE,NFO-OPT,NFO
31795,22926082,89555,TCS21JAN1950CE,TCS,0.0,2021-01-28,1950.0,0.05,300,CE,NFO-OPT,NFO
31796,22926338,89556,TCS21JAN1950PE,TCS,0.0,2021-01-28,1950.0,0.05,300,PE,NFO-OPT,NFO
31797,22926594,89557,TCS21JAN2000CE,TCS,0.0,2021-01-28,2000.0,0.05,300,CE,NFO-OPT,NFO
31798,22926850,89558,TCS21JAN2000PE,TCS,0.0,2021-01-28,2000.0,0.05,300,PE,NFO-OPT,NFO
31799,22927106,89559,TCS21JAN2050CE,TCS,0.0,2021-01-28,2050.0,0.05,300,CE,NFO-OPT,NFO
31800,22927362,89560,TCS21JAN2050PE,TCS,0.0,2021-01-28,2050.0,0.05,300,PE,NFO-OPT,NFO
31801,22927618,89561,TCS21JAN2100CE,TCS,0.0,2021-01-28,2100.0,0.05,300,CE,NFO-OPT,NFO
31802,22927874,89562,TCS21JAN2100PE,TCS,0.0,2021-01-28,2100.0,0.05,300,PE,NFO-OPT,NFO
31803,22928130,89563,TCS21JAN2150CE,TCS,0.0,2021-01-28,2150.0,0.05,300,CE,NFO-OPT,NFO
31804,22928386,89564,TCS21JAN2150PE,TCS,0.0,2021-01-28,2150.0,0.05,300,PE,NFO-OPT,NFO
31805,22928642,89565,TCS21JAN2200CE,TCS,0.0,2021-01-28,2200.0,0.05,300,CE,NFO-OPT,NFO
31806,22928898,89566,TCS21JAN2200PE,TCS,0.0,2021-01-28,2200.0,0.05,300,PE,NFO-OPT,NFO
31807,22929154,89567,TCS21JAN2250CE,TCS,0.0,2021-01-28,2250.0,0.05,300,CE,NFO-OPT,NFO
31808,22929410,89568,TCS21JAN2250PE,TCS,0.0,2021-01-28,2250.0,0.05,300,PE,NFO-OPT,NFO
31809,22929666,89569,TCS21JAN2300CE,TCS,0.0,2021-01-28,2300.0,0.05,300,CE,NFO-OPT,NFO
31810,22929922,89570,TCS21JAN2300PE,TCS,0.0,2021-01-28,2300.0,0.05,300,PE,NFO-OPT,NFO
31811,22930178,89571,TCS21JAN2350CE,TCS,0.0,2021-01-28,2350.0,0.05,300,CE,NFO-OPT,NFO
31812,22930434,89572,TCS21JAN2350PE,TCS,0.0,2021-01-28,2350.0,0.05,300,PE,NFO-OPT,NFO
31813,22930690,89573,TCS21JAN2400CE,TCS,0.0,2021-01-28,2400.0,0.05,300,CE,NFO-OPT,NFO
31814,22930946,89574,TCS21JAN2400PE,TCS,0.0,2021-01-28,2400.0,0.05,300,PE,NFO-OPT,NFO
31815,22931202,89575,TCS21JAN2450CE,TCS,0.0,2021-01-28,2450.0,0.05,300,CE,NFO-OPT,NFO
31816,22931458,89576,TCS21JAN2450PE,TCS,0.0,2021-01-28,2450.0,0.05,300,PE,NFO-OPT,NFO
31817,22931714,89577,TCS21JAN2500CE,TCS,0.0,2021-01-28,2500.0,0.05,300,CE,NFO-OPT,NFO
31818,22931970,89578,TCS21JAN2500PE,TCS,0.0,2021-01-28,2500.0,0.05,300,PE,NFO-OPT,NFO
31819,22932226,89579,TCS21JAN2550CE,TCS,0.0,2021-01-28,2550.0,0.05,300,CE,NFO-OPT,NFO
31820,22932482,89580,TCS21JAN2550PE,TCS,0.0,2021-01-28,2550.0,0.05,300,PE,NFO-OPT,NFO
31821,22932738,89581,TCS21JAN2600CE,TCS,0.0,2021-01-28,2600.0,0.05,300,CE,NFO-OPT,NFO
31822,22932994,89582,TCS21JAN2600PE,TCS,0.0,2021-01-28,2600.0,0.05,300,PE,NFO-OPT,NFO
31823,22933250,89583,TCS21JAN2650CE,TCS,0.0,2021-01-28,2650.0,0.05,300,CE,NFO-OPT,NFO
31824,22933506,89584,TCS21JAN2650PE,TCS,0.0,2021-01-28,2650.0,0.05,300,PE,NFO-OPT,NFO
31825,22933762,89585,TCS21JAN2700CE,TCS,0.0,2021-01-28,2700.0,0.05,300,CE,NFO-OPT,NFO
31826,22934018,89586,TCS21JAN2700PE,TCS,0.0,2021-01-28,2700.0,0.05,300,PE,NFO-OPT,NFO
31827,22934274,89587,TCS21JAN2750CE,TCS,0.0,2021-01-28,2750.0,0.05,300,CE,NFO-OPT,NFO
31828,22934530,89588,TCS21JAN2750PE,TCS,0.0,2021-01-28,2750.0,0.05,300,PE,NFO-OPT,NFO
31829,22934786,89589,TCS21JAN2800CE,TCS,0.0,2021-01-28,2800.0,0.05,300,CE,NFO-OPT,NFO
31830,22935042,89590,TCS21JAN2800PE,TCS,0.0,2021-01-28,2800.0,0.05,300,PE,NFO-OPT,NFO
31831,22935298,89591,TCS21JAN2850CE,TCS,0.0,2021-01-28,2850.0,0.05,300,CE,NFO-OPT,NFO
31832,22935554,89592,TCS21JAN2850PE,TCS,0.0,2021-01-28,2850.0,0.05,300,PE,NFO-OPT,NFO
31833,22935810,89593,TCS21JAN2900CE,TCS,0.0,2021-01-28,2900.0,0.05,300,CE,NFO-OPT,NFO
31834,22936066,89594,TCS21JAN2900PE,TCS,0.0,2021-01-28,2900.0,0.05,300,PE,NFO-OPT,NFO
31835,22936322,89595,TCS21JAN2950CE,TCS,0.0,2021-01-28,2950.0,0.05,300,CE,NFO-OPT,NFO
31836,22936578,89596,TCS21JAN2950PE,TCS,0.0,2021-01-28,2950.0,0.05,300,PE,NFO-OPT,NFO
31837,22936834,89597,TCS21JAN3000CE,TCS,0.0,2021-01-28,3000.0,0.05,300,CE,NFO-OPT,NFO
31838,22937090,89598,TCS21JAN3000PE,TCS,0.0,2021-01-28,3000.0,0.05,300,PE,NFO-OPT,NFO
31839,22937346,89599,TCS21JAN3050CE,TCS,0.0,2021-01-28,3050.0,0.05,300,CE,NFO-OPT,NFO
31840,22937602,89600,TCS21JAN3050PE,TCS,0.0,2021-01-28,3050.0,0.05,300,PE,NFO-OPT,NFO
31841,22937858,89601,TCS21JAN3100CE,TCS,0.0,2021-01-28,3100.0,0.05,300,CE,NFO-OPT,NFO
31842,22938114,89602,TCS21JAN3100PE,TCS,0.0,2021-01-28,3100.0,0.05,300,PE,NFO-OPT,NFO
31843,22938370,89603,TCS21JAN3150CE,TCS,0.0,2021-01-28,3150.0,0.05,300,CE,NFO-OPT,NFO
31844,22938626,89604,TCS21JAN3150PE,TCS,0.0,2021-01-28,3150.0,0.05,300,PE,NFO-OPT,NFO
31845,22938882,89605,TCS21JAN3200CE,TCS,0.0,2021-01-28,3200.0,0.05,300,CE,NFO-OPT,NFO
31846,22939138,89606,TCS21JAN3200PE,TCS,0.0,2021-01-28,3200.0,0.05,300,PE,NFO-OPT,NFO
31847,22939394,89607,TCS21JAN3250CE,TCS,0.0,2021-01-28,3250.0,0.05,300,CE,NFO-OPT,NFO
31848,22939650,89608,TCS21JAN3250PE,TCS,0.0,2021-01-28,3250.0,0.05,300,PE,NFO-OPT,NFO
31849,22939906,89609,TCS21JAN3300CE,TCS,0.0,2021-01-28,3300.0,0.05,300,CE,NFO-OPT,NFO
31850,22940162,89610,TCS21JAN3300PE,TCS,0.0,2021-01-28,3300.0,0.05,300,PE,NFO-OPT,NFO
31851,22940418,89611,TCS21JAN3350CE,TCS,0.0,2021-01-28,3350.0,0.05,300,CE,NFO-OPT,NFO
31852,22940674,89612,TCS21JAN3350PE,TCS,0.0,2021-01-28,3350.0,0.05,300,PE,NFO-OPT,NFO
31853,25310978,98871,TCS21FEB1800CE,TCS,0.0,2021-02-25,1800.0,0.05,300,CE,NFO-OPT,NFO
31854,25311234,98872,TCS21FEB1800PE,TCS,0.0,2021-02-25,1800.0,0.05,300,PE,NFO-OPT,NFO
31855,25311490,98873,TCS21FEB1850CE,TCS,0.0,2021-02-25,1850.0,0.05,300,CE,NFO-OPT,NFO
31856,25311746,98874,TCS21FEB1850PE,TCS,0.0,2021-02-25,1850.0,0.05,300,PE,NFO-OPT,NFO
31857,25312002,98875,TCS21FEB1900CE,TCS,0.0,2021-02-25,1900.0,0.05,300,CE,NFO-OPT,NFO
31858,25312258,98876,TCS21FEB1900PE,TCS,0.0,2021-02-25,1900.0,0.05,300,PE,NFO-OPT,NFO
31859,25312514,98877,TCS21FEB1950CE,TCS,0.0,2021-02-25,1950.0,0.05,300,CE,NFO-OPT,NFO
31860,25312770,98878,TCS21FEB1950PE,TCS,0.0,2021-02-25,1950.0,0.05,300,PE,NFO-OPT,NFO
31861,25313026,98879,TCS21FEB2000CE,TCS,0.0,2021-02-25,2000.0,0.05,300,CE,NFO-OPT,NFO
31862,25313282,98880,TCS21FEB2000PE,TCS,0.0,2021-02-25,2000.0,0.05,300,PE,NFO-OPT,NFO
31863,25313538,98881,TCS21FEB2050CE,TCS,0.0,2021-02-25,2050.0,0.05,300,CE,NFO-OPT,NFO
31864,25313794,98882,TCS21FEB2050PE,TCS,0.0,2021-02-25,2050.0,0.05,300,PE,NFO-OPT,NFO
31865,25314050,98883,TCS21FEB2100CE,TCS,0.0,2021-02-25,2100.0,0.05,300,CE,NFO-OPT,NFO
31866,25314306,98884,TCS21FEB2100PE,TCS,0.0,2021-02-25,2100.0,0.05,300,PE,NFO-OPT,NFO
31867,25314562,98885,TCS21FEB2150CE,TCS,0.0,2021-02-25,2150.0,0.05,300,CE,NFO-OPT,NFO
31868,25314818,98886,TCS21FEB2150PE,TCS,0.0,2021-02-25,2150.0,0.05,300,PE,NFO-OPT,NFO
31869,25315074,98887,TCS21FEB2200CE,TCS,0.0,2021-02-25,2200.0,0.05,300,CE,NFO-OPT,NFO
31870,25315330,98888,TCS21FEB2200PE,TCS,0.0,2021-02-25,2200.0,0.05,300,PE,NFO-OPT,NFO
31871,25315586,98889,TCS21FEB2250CE,TCS,0.0,2021-02-25,2250.0,0.05,300,CE,NFO-OPT,NFO
31872,25315842,98890,TCS21FEB2250PE,TCS,0.0,2021-02-25,2250.0,0.05,300,PE,NFO-OPT,NFO
31873,25316098,98891,TCS21FEB2300CE,TCS,0.0,2021-02-25,2300.0,0.05,300,CE,NFO-OPT,NFO
31874,25316354,98892,TCS21FEB2300PE,TCS,0.0,2021-02-25,2300.0,0.05,300,PE,NFO-OPT,NFO
31875,25316610,98893,TCS21FEB2350CE,TCS,0.0,2021-02-25,2350.0,0.05,300,CE,NFO-OPT,NFO
31876,25316866,98894,TCS21FEB2350PE,TCS,0.0,2021-02-25,2350.0,0.05,300,PE,NFO-OPT,NFO
31877,25317122,98895,TCS21FEB2400CE,TCS,0.0,2021-02-25,2400.0,0.05,300,CE,NFO-OPT,NFO
31878,25317378,98896,TCS21FEB2400PE,TCS,0.0,2021-02-25,2400.0,0.05,300,PE,NFO-OPT,NFO
31879,25317634,98897,TCS21FEB2450CE,TCS,0.0,2021-02-25,2450.0,0.05,300,CE,NFO-OPT,NFO
31880,25317890,98898,TCS21FEB2450PE,TCS,0.0,2021-02-25,2450.0,0.05,300,PE,NFO-OPT,NFO
31881,25318146,98899,TCS21FEB2500CE,TCS,0.0,2021-02-25,2500.0,0.05,300,CE,NFO-OPT,NFO
31882,25318402,98900,TCS21FEB2500PE,TCS,0.0,2021-02-25,2500.0,0.05,300,PE,NFO-OPT,NFO
31883,25318658,98901,TCS21FEB2550CE,TCS,0.0,2021-02-25,2550.0,0.05,300,CE,NFO-OPT,NFO
31884,25318914,98902,TCS21FEB2550PE,TCS,0.0,2021-02-25,2550.0,0.05,300,PE,NFO-OPT,NFO
31885,25319170,98903,TCS21FEB2600CE,TCS,0.0,2021-02-25,2600.0,0.05,300,CE,NFO-OPT,NFO
31886,25319426,98904,TCS21FEB2600PE,TCS,0.0,2021-02-25,2600.0,0.05,300,PE,NFO-OPT,NFO
31887,25319682,98905,TCS21FEB2650CE,TCS,0.0,2021-02-25,2650.0,0.05,300,CE,NFO-OPT,NFO
31888,25319938,98906,TCS21FEB2650PE,TCS,0.0,2021-02-25,2650.0,0.05,300,PE,NFO-OPT,NFO
31889,25320194,98907,TCS21FEB2700CE,TCS,0.0,2021-02-25,2700.0,0.05,300,CE,NFO-OPT,NFO
31890,25320450,98908,TCS21FEB2700PE,TCS,0.0,2021-02-25,2700.0,0.05,300,PE,NFO-OPT,NFO
31891,25320706,98909,TCS21FEB2750CE,TCS,0.0,2021-02-25,2750.0,0.05,300,CE,NFO-OPT,NFO
31892,25320962,98910,TCS21FEB2750PE,TCS,0.0,2021-02-25,2750.0,0.05,300,PE,NFO-OPT,NFO
31893,25321218,98911,TCS21FEB2800CE,TCS,0.0,2021-02-25,2800.0,0.05,300,CE,NFO-OPT,NFO
31894,25321474,98912,TCS21FEB2800PE,TCS,0.0,2021-02-25,2800.0,0.05,300,PE,NFO-OPT,NFO
31895,25321730,98913,TCS21FEB2850CE,TCS,0.0,2021-02-25,2850.0,0.05,300,CE,NFO-OPT,NFO
31896,25321986,98914,TCS21FEB2850PE,TCS,0.0,2021-02-25,2850.0,0.05,300,PE,NFO-OPT,NFO
31897,25322242,98915,TCS21FEB2900CE,TCS,0.0,2021-02-25,2900.0,0.05,300,CE,NFO-OPT,NFO
31898,25322498,98916,TCS21FEB2900PE,TCS,0.0,2021-02-25,2900.0,0.05,300,PE,NFO-OPT,NFO
31899,25322754,98917,TCS21FEB2950CE,TCS,0.0,2021-02-25,2950.0,0.05,300,CE,NFO-OPT,NFO
31900,25323010,98918,TCS21FEB2950PE,TCS,0.0,2021-02-25,2950.0,0.05,300,PE,NFO-OPT,NFO
31901,25323266,98919,TCS21FEB3000CE,TCS,0.0,2021-02-25,3000.0,0.05,300,CE,NFO-OPT,NFO
31902,25323522,98920,TCS21FEB3000PE,TCS,0.0,2021-02-25,3000.0,0.05,300,PE,NFO-OPT,NFO
31903,25323778,98921,TCS21FEB3050CE,TCS,0.0,2021-02-25,3050.0,0.05,300,CE,NFO-OPT,NFO
31904,25324034,98922,TCS21FEB3050PE,TCS,0.0,2021-02-25,3050.0,0.05,300,PE,NFO-OPT,NFO
31905,25324290,98923,TCS21FEB3100CE,TCS,0.0,2021-02-25,3100.0,0.05,300,CE,NFO-OPT,NFO
31906,25324546,98924,TCS21FEB3100PE,TCS,0.0,2021-02-25,3100.0,0.05,300,PE,NFO-OPT,NFO
31907,25324802,98925,TCS21FEB3150CE,TCS,0.0,2021-02-25,3150.0,0.05,300,CE,NFO-OPT,NFO
31908,25325058,98926,TCS21FEB3150PE,TCS,0.0,2021-02-25,3150.0,0.05,300,PE,NFO-OPT,NFO
31909,25325314,98927,TCS21FEB3200CE,TCS,0.0,2021-02-25,3200.0,0.05,300,CE,NFO-OPT,NFO
31910,25325570,98928,TCS21FEB3200PE,TCS,0.0,2021-02-25,3200.0,0.05,300,PE,NFO-OPT,NFO
31911,25325826,98929,TCS21FEB3250CE,TCS,0.0,2021-02-25,3250.0,0.05,300,CE,NFO-OPT,NFO
31912,25326082,98930,TCS21FEB3250PE,TCS,0.0,2021-02-25,3250.0,0.05,300,PE,NFO-OPT,NFO
31913,25326338,98931,TCS21FEB3300CE,TCS,0.0,2021-02-25,3300.0,0.05,300,CE,NFO-OPT,NFO
31914,25326594,98932,TCS21FEB3300PE,TCS,0.0,2021-02-25,3300.0,0.05,300,PE,NFO-OPT,NFO
31915,25326850,98933,TCS21FEB3350CE,TCS,0.0,2021-02-25,3350.0,0.05,300,CE,NFO-OPT,NFO
31916,25327106,98934,TCS21FEB3350PE,TCS,0.0,2021-02-25,3350.0,0.05,300,PE,NFO-OPT,NFO
31917,21861122,85395,TECHM20DEC1000CE,TECHM,0.0,2020-12-31,1000.0,0.05,1200,CE,NFO-OPT,NFO
31918,21861378,85396,TECHM20DEC1000PE,TECHM,0.0,2020-12-31,1000.0,0.05,1200,PE,NFO-OPT,NFO
31919,21861634,85397,TECHM20DEC1010CE,TECHM,0.0,2020-12-31,1010.0,0.05,1200,CE,NFO-OPT,NFO
31920,21861890,85398,TECHM20DEC1010PE,TECHM,0.0,2020-12-31,1010.0,0.05,1200,PE,NFO-OPT,NFO
31921,21862146,85399,TECHM20DEC1020CE,TECHM,0.0,2020-12-31,1020.0,0.05,1200,CE,NFO-OPT,NFO
31922,21862402,85400,TECHM20DEC1020PE,TECHM,0.0,2020-12-31,1020.0,0.05,1200,PE,NFO-OPT,NFO
31923,21862658,85401,TECHM20DEC1030CE,TECHM,0.0,2020-12-31,1030.0,0.05,1200,CE,NFO-OPT,NFO
31924,21862914,85402,TECHM20DEC1030PE,TECHM,0.0,2020-12-31,1030.0,0.05,1200,PE,NFO-OPT,NFO
31925,21863170,85403,TECHM20DEC1040CE,TECHM,0.0,2020-12-31,1040.0,0.05,1200,CE,NFO-OPT,NFO
31926,21863426,85404,TECHM20DEC1040PE,TECHM,0.0,2020-12-31,1040.0,0.05,1200,PE,NFO-OPT,NFO
31927,21863682,85405,TECHM20DEC1050CE,TECHM,0.0,2020-12-31,1050.0,0.05,1200,CE,NFO-OPT,NFO
31928,21868034,85422,TECHM20DEC1050PE,TECHM,0.0,2020-12-31,1050.0,0.05,1200,PE,NFO-OPT,NFO
31929,21868290,85423,TECHM20DEC1060CE,TECHM,0.0,2020-12-31,1060.0,0.05,1200,CE,NFO-OPT,NFO
31930,21868546,85424,TECHM20DEC1060PE,TECHM,0.0,2020-12-31,1060.0,0.05,1200,PE,NFO-OPT,NFO
31931,21868802,85425,TECHM20DEC1070CE,TECHM,0.0,2020-12-31,1070.0,0.05,1200,CE,NFO-OPT,NFO
31932,21869058,85426,TECHM20DEC1070PE,TECHM,0.0,2020-12-31,1070.0,0.05,1200,PE,NFO-OPT,NFO
31933,21807874,85187,TECHM20DEC520CE,TECHM,0.0,2020-12-31,520.0,0.05,1200,CE,NFO-OPT,NFO
31934,21808130,85188,TECHM20DEC520PE,TECHM,0.0,2020-12-31,520.0,0.05,1200,PE,NFO-OPT,NFO
31935,21808386,85189,TECHM20DEC530CE,TECHM,0.0,2020-12-31,530.0,0.05,1200,CE,NFO-OPT,NFO
31936,21808642,85190,TECHM20DEC530PE,TECHM,0.0,2020-12-31,530.0,0.05,1200,PE,NFO-OPT,NFO
31937,21808898,85191,TECHM20DEC540CE,TECHM,0.0,2020-12-31,540.0,0.05,1200,CE,NFO-OPT,NFO
31938,21809154,85192,TECHM20DEC540PE,TECHM,0.0,2020-12-31,540.0,0.05,1200,PE,NFO-OPT,NFO
31939,21809410,85193,TECHM20DEC550CE,TECHM,0.0,2020-12-31,550.0,0.05,1200,CE,NFO-OPT,NFO
31940,21809666,85194,TECHM20DEC550PE,TECHM,0.0,2020-12-31,550.0,0.05,1200,PE,NFO-OPT,NFO
31941,21809922,85195,TECHM20DEC560CE,TECHM,0.0,2020-12-31,560.0,0.05,1200,CE,NFO-OPT,NFO
31942,21810178,85196,TECHM20DEC560PE,TECHM,0.0,2020-12-31,560.0,0.05,1200,PE,NFO-OPT,NFO
31943,21810434,85197,TECHM20DEC570CE,TECHM,0.0,2020-12-31,570.0,0.05,1200,CE,NFO-OPT,NFO
31944,21810690,85198,TECHM20DEC570PE,TECHM,0.0,2020-12-31,570.0,0.05,1200,PE,NFO-OPT,NFO
31945,21810946,85199,TECHM20DEC580CE,TECHM,0.0,2020-12-31,580.0,0.05,1200,CE,NFO-OPT,NFO
31946,21811202,85200,TECHM20DEC580PE,TECHM,0.0,2020-12-31,580.0,0.05,1200,PE,NFO-OPT,NFO
31947,21811458,85201,TECHM20DEC590CE,TECHM,0.0,2020-12-31,590.0,0.05,1200,CE,NFO-OPT,NFO
31948,21811714,85202,TECHM20DEC590PE,TECHM,0.0,2020-12-31,590.0,0.05,1200,PE,NFO-OPT,NFO
31949,21811970,85203,TECHM20DEC600CE,TECHM,0.0,2020-12-31,600.0,0.05,1200,CE,NFO-OPT,NFO
31950,21819906,85234,TECHM20DEC600PE,TECHM,0.0,2020-12-31,600.0,0.05,1200,PE,NFO-OPT,NFO
31951,21820162,85235,TECHM20DEC610CE,TECHM,0.0,2020-12-31,610.0,0.05,1200,CE,NFO-OPT,NFO
31952,21820418,85236,TECHM20DEC610PE,TECHM,0.0,2020-12-31,610.0,0.05,1200,PE,NFO-OPT,NFO
31953,21820674,85237,TECHM20DEC620CE,TECHM,0.0,2020-12-31,620.0,0.05,1200,CE,NFO-OPT,NFO
31954,21820930,85238,TECHM20DEC620PE,TECHM,0.0,2020-12-31,620.0,0.05,1200,PE,NFO-OPT,NFO
31955,21821186,85239,TECHM20DEC630CE,TECHM,0.0,2020-12-31,630.0,0.05,1200,CE,NFO-OPT,NFO
31956,21822722,85245,TECHM20DEC630PE,TECHM,0.0,2020-12-31,630.0,0.05,1200,PE,NFO-OPT,NFO
31957,21822978,85246,TECHM20DEC640CE,TECHM,0.0,2020-12-31,640.0,0.05,1200,CE,NFO-OPT,NFO
31958,21832962,85285,TECHM20DEC640PE,TECHM,0.0,2020-12-31,640.0,0.05,1200,PE,NFO-OPT,NFO
31959,21833218,85286,TECHM20DEC650CE,TECHM,0.0,2020-12-31,650.0,0.05,1200,CE,NFO-OPT,NFO
31960,21833474,85287,TECHM20DEC650PE,TECHM,0.0,2020-12-31,650.0,0.05,1200,PE,NFO-OPT,NFO
31961,21833730,85288,TECHM20DEC660CE,TECHM,0.0,2020-12-31,660.0,0.05,1200,CE,NFO-OPT,NFO
31962,21833986,85289,TECHM20DEC660PE,TECHM,0.0,2020-12-31,660.0,0.05,1200,PE,NFO-OPT,NFO
31963,21834242,85290,TECHM20DEC670CE,TECHM,0.0,2020-12-31,670.0,0.05,1200,CE,NFO-OPT,NFO
31964,21834498,85291,TECHM20DEC670PE,TECHM,0.0,2020-12-31,670.0,0.05,1200,PE,NFO-OPT,NFO
31965,21834754,85292,TECHM20DEC680CE,TECHM,0.0,2020-12-31,680.0,0.05,1200,CE,NFO-OPT,NFO
